"id","scan_number","advertised_device","advertised_channel","rssi","date","location"
"4250","780","beacon6","38","-85","2023-04-12 14:53:48","s6"
"4251","780","beacon7","37","-89","2023-04-12 14:53:48","s6"
"4252","780","beacon9","37","-88","2023-04-12 14:53:48","s6"
"4253","780","beacon5","37","-98","2023-04-12 14:53:48","s6"
"4254","780","beacon4","38","-97","2023-04-12 14:53:49","s6"
"4255","781","beacon6","37","-86","2023-04-12 14:54:16","s7"
"4256","781","beacon9","38","-93","2023-04-12 14:54:16","s7"
"4257","781","beacon5","39","-88","2023-04-12 14:54:16","s7"
"4258","781","beacon8","37","-81","2023-04-12 14:54:16","s7"
"4259","781","beacon7","37","-89","2023-04-12 14:54:16","s7"
"4260","781","beacon4","37","-91","2023-04-12 14:54:17","s7"
"4261","781","beacon10","38","-100","2023-04-12 14:54:17","s7"
"4262","782","beacon6","37","-93","2023-04-12 14:54:22","s7"
"4263","782","beacon8","37","-83","2023-04-12 14:54:22","s7"
"4264","782","beacon7","37","-95","2023-04-12 14:54:22","s7"
"4265","782","beacon5","37","-99","2023-04-12 14:54:22","s7"
"4266","782","beacon4","37","-89","2023-04-12 14:54:23","s7"
"4267","782","beacon9","37","-97","2023-04-12 14:54:23","s7"
"4268","782","beacon8","37","-79","2023-04-12 14:54:25","s7"
"4269","782","beacon6","38","-85","2023-04-12 14:54:25","s7"
"4270","782","beacon7","37","-95","2023-04-12 14:54:25","s7"
"4271","782","beacon4","37","-96","2023-04-12 14:54:25","s7"
"4272","782","beacon5","37","-94","2023-04-12 14:54:25","s7"
"4273","783","beacon6","37","-91","2023-04-12 14:54:28","s7"
"4274","783","beacon4","38","-87","2023-04-12 14:54:28","s7"
"4275","783","beacon5","39","-88","2023-04-12 14:54:28","s7"
"4276","783","beacon8","38","-86","2023-04-12 14:54:28","s7"
"4277","783","beacon7","37","-93","2023-04-12 14:54:28","s7"
"4278","783","beacon9","37","-98","2023-04-12 14:54:29","s7"
"4279","783","beacon10","38","-96","2023-04-12 14:54:31","s7"
"4280","784","beacon6","37","-94","2023-04-12 14:54:34","s7"
"4281","784","beacon9","38","-97","2023-04-12 14:54:34","s7"
"4282","784","beacon8","37","-81","2023-04-12 14:54:34","s7"
"4283","784","beacon7","37","-88","2023-04-12 14:54:34","s7"
"4284","784","beacon5","37","-93","2023-04-12 14:54:34","s7"
"4285","784","beacon4","37","-102","2023-04-12 14:54:34","s7"
"4286","784","beacon10","37","-96","2023-04-12 14:54:35","s7"
"4287","785","beacon6","37","-86","2023-04-12 14:54:40","s7"
"4288","785","beacon8","37","-79","2023-04-12 14:54:40","s7"
"4289","785","beacon5","37","-93","2023-04-12 14:54:40","s7"
"4290","785","beacon7","37","-90","2023-04-12 14:54:40","s7"
"4291","785","beacon4","37","-96","2023-04-12 14:54:40","s7"
"4292","785","beacon9","37","-97","2023-04-12 14:54:40","s7"
"4293","786","beacon6","37","-90","2023-04-12 14:54:46","s7"
"4294","786","beacon10","37","-98","2023-04-12 14:54:46","s7"
"4295","786","beacon4","38","-88","2023-04-12 14:54:46","s7"
"4296","786","beacon9","38","-100","2023-04-12 14:54:46","s7"
"4297","786","beacon8","37","-84","2023-04-12 14:54:46","s7"
"4298","786","beacon7","37","-98","2023-04-12 14:54:46","s7"
"4299","786","beacon5","37","-89","2023-04-12 14:54:47","s7"
"4300","787","beacon4","38","-88","2023-04-12 14:54:52","s7"
"4301","787","beacon10","38","-95","2023-04-12 14:54:52","s7"
"4302","787","beacon8","37","-89","2023-04-12 14:54:52","s7"
"4303","787","beacon6","38","-92","2023-04-12 14:54:52","s7"
"4304","787","beacon5","37","-88","2023-04-12 14:54:52","s7"
"4305","787","beacon7","37","-94","2023-04-12 14:54:52","s7"
"4306","787","beacon9","37","-101","2023-04-12 14:54:53","s7"
"4307","788","beacon6","37","-86","2023-04-12 14:54:58","s7"
"4308","788","beacon8","37","-84","2023-04-12 14:54:58","s7"
"4309","788","beacon7","37","-89","2023-04-12 14:54:58","s7"
"4310","788","beacon5","37","-90","2023-04-12 14:54:58","s7"
"4311","788","beacon4","38","-95","2023-04-12 14:54:59","s7"
"4312","788","beacon10","38","-99","2023-04-12 14:55:01","s7"
"4313","789","beacon6","37","-87","2023-04-12 14:55:04","s7"
"4314","789","beacon10","38","-97","2023-04-12 14:55:04","s7"
"4315","789","beacon4","38","-88","2023-04-12 14:55:04","s7"
"4316","789","beacon8","37","-80","2023-04-12 14:55:04","s7"
"4317","789","beacon7","37","-90","2023-04-12 14:55:04","s7"
"4318","789","beacon5","38","-93","2023-04-12 14:55:05","s7"
"4319","789","beacon9","37","-98","2023-04-12 14:55:06","s7"
"4320","790","beacon6","37","-85","2023-04-12 14:55:10","s7"
"4321","790","beacon8","37","-83","2023-04-12 14:55:10","s7"
"4322","790","beacon7","39","-85","2023-04-12 14:55:10","s7"
"4323","790","beacon5","37","-92","2023-04-12 14:55:10","s7"
"4324","790","beacon10","37","-93","2023-04-12 14:55:11","s7"
"4325","790","beacon4","37","-99","2023-04-12 14:55:11","s7"
"4326","790","beacon9","38","-94","2023-04-12 14:55:11","s7"
"4327","791","beacon6","37","-90","2023-04-12 14:55:16","s7"
"4328","791","beacon8","37","-82","2023-04-12 14:55:16","s7"
"4329","791","beacon7","37","-90","2023-04-12 14:55:16","s7"
"4330","791","beacon5","37","-93","2023-04-12 14:55:16","s7"
"4331","791","beacon4","37","-95","2023-04-12 14:55:16","s7"
"4332","791","beacon9","37","-95","2023-04-12 14:55:17","s7"
"4333","791","beacon10","38","-99","2023-04-12 14:55:17","s7"
"4334","792","beacon6","37","-83","2023-04-12 14:55:22","s7"
"4335","792","beacon4","38","-96","2023-04-12 14:55:22","s7"
"4336","792","beacon9","38","-94","2023-04-12 14:55:22","s7"
"4337","792","beacon8","37","-93","2023-04-12 14:55:22","s7"
"4338","792","beacon10","38","-94","2023-04-12 14:55:22","s7"
"4339","792","beacon5","37","-92","2023-04-12 14:55:22","s7"
"4340","792","beacon7","38","-87","2023-04-12 14:55:23","s7"
"4341","793","beacon8","37","-82","2023-04-12 14:55:28","s7"
"4342","793","beacon6","38","-82","2023-04-12 14:55:28","s7"
"4343","793","beacon7","37","-93","2023-04-12 14:55:28","s7"
"4344","793","beacon5","37","-92","2023-04-12 14:55:28","s7"
"4345","793","beacon6","38","-81","2023-04-12 14:55:28","s7"
"4346","793","beacon8","38","-80","2023-04-12 14:55:28","s7"
"4347","793","beacon7","38","-91","2023-04-12 14:55:29","s7"
"4348","793","beacon4","38","-98","2023-04-12 14:55:29","s7"
"4349","793","beacon9","38","-98","2023-04-12 14:55:29","s7"
"4350","793","beacon10","38","-99","2023-04-12 14:55:31","s7"
"4351","794","beacon6","37","-93","2023-04-12 14:55:34","s7"
"4352","794","beacon8","37","-79","2023-04-12 14:55:34","s7"
"4353","794","beacon7","37","-90","2023-04-12 14:55:34","s7"
"4354","794","beacon5","37","-97","2023-04-12 14:55:34","s7"
"4355","794","beacon4","37","-99","2023-04-12 14:55:34","s7"
"4356","794","beacon10","37","-98","2023-04-12 14:55:35","s7"
"4357","794","beacon9","38","-93","2023-04-12 14:55:35","s7"
"4358","795","beacon6","37","-97","2023-04-12 14:55:40","s7"
"4359","795","beacon4","38","-85","2023-04-12 14:55:40","s7"
"4360","795","beacon10","38","-97","2023-04-12 14:55:40","s7"
"4361","795","beacon7","37","-86","2023-04-12 14:55:40","s7"
"4362","795","beacon8","37","-85","2023-04-12 14:55:40","s7"
"4363","795","beacon5","37","-98","2023-04-12 14:55:41","s7"
"4364","795","beacon9","37","-98","2023-04-12 14:55:41","s7"
"4365","796","beacon6","37","-89","2023-04-12 14:55:46","s7"
"4366","796","beacon8","37","-84","2023-04-12 14:55:46","s7"
"4367","796","beacon5","37","-88","2023-04-12 14:55:46","s7"
"4368","796","beacon7","37","-96","2023-04-12 14:55:46","s7"
"4369","796","beacon4","37","-91","2023-04-12 14:55:46","s7"
"4370","796","beacon10","37","-98","2023-04-12 14:55:47","s7"
"4371","796","beacon9","38","-96","2023-04-12 14:55:49","s7"
"4372","797","beacon6","37","-84","2023-04-12 14:55:52","s7"
"4373","797","beacon8","37","-86","2023-04-12 14:55:52","s7"
"4374","797","beacon10","38","-96","2023-04-12 14:55:52","s7"
"4375","797","beacon5","37","-93","2023-04-12 14:55:52","s7"
"4376","797","beacon7","37","-87","2023-04-12 14:55:52","s7"
"4377","797","beacon9","37","-96","2023-04-12 14:55:52","s7"
"4378","797","beacon4","37","-88","2023-04-12 14:55:52","s7"
"4379","798","beacon6","37","-89","2023-04-12 14:55:58","s7"
"4380","798","beacon4","38","-93","2023-04-12 14:55:58","s7"
"4381","798","beacon8","37","-80","2023-04-12 14:55:58","s7"
"4382","798","beacon10","38","-101","2023-04-12 14:55:58","s7"
"4383","798","beacon5","37","-91","2023-04-12 14:55:58","s7"
"4384","798","beacon7","37","-101","2023-04-12 14:55:58","s7"
"4385","798","beacon9","37","-96","2023-04-12 14:55:58","s7"
"4386","798","beacon3","37","-103","2023-04-12 14:56:00","s7"
"4387","799","beacon5","39","-92","2023-04-12 14:56:04","s7"
"4388","799","beacon8","37","-78","2023-04-12 14:56:04","s7"
"4389","799","beacon7","37","-91","2023-04-12 14:56:04","s7"
"4390","799","beacon9","37","-100","2023-04-12 14:56:04","s7"
"4391","799","beacon4","37","-96","2023-04-12 14:56:05","s7"
"4392","799","beacon6","37","-95","2023-04-12 14:56:05","s7"
"4393","800","beacon6","37","-88","2023-04-12 14:56:10","s7"
"4394","800","beacon8","37","-79","2023-04-12 14:56:10","s7"
"4395","800","beacon7","37","-91","2023-04-12 14:56:10","s7"
"4396","800","beacon5","37","-89","2023-04-12 14:56:10","s7"
"4397","800","beacon4","37","-95","2023-04-12 14:56:10","s7"
"4398","801","beacon7","38","-78","2023-04-12 14:56:38","s8"
"4399","801","beacon4","38","-92","2023-04-12 14:56:38","s8"
"4400","801","beacon9","38","-98","2023-04-12 14:56:38","s8"
"4401","801","beacon8","37","-88","2023-04-12 14:56:38","s8"
"4402","801","beacon6","38","-89","2023-04-12 14:56:38","s8"
"4403","801","beacon5","37","-100","2023-04-12 14:56:39","s8"
"4404","802","beacon4","37","-99","2023-04-12 14:56:44","s8"
"4405","802","beacon8","39","-88","2023-04-12 14:56:44","s8"
"4406","802","beacon6","37","-92","2023-04-12 14:56:44","s8"
"4407","802","beacon7","39","-83","2023-04-12 14:56:44","s8"
"4408","802","beacon5","37","-93","2023-04-12 14:56:45","s8"
"4409","803","beacon9","37","-96","2023-04-12 14:56:50","s8"
"4410","803","beacon6","37","-92","2023-04-12 14:56:50","s8"
"4411","803","beacon8","39","-85","2023-04-12 14:56:50","s8"
"4412","803","beacon7","39","-83","2023-04-12 14:56:50","s8"
"4413","803","beacon4","38","-97","2023-04-12 14:56:50","s8"
"4414","803","beacon5","38","-100","2023-04-12 14:56:51","s8"
"4415","803","beacon4","37","-93","2023-04-12 14:56:51","s8"
"4416","803","beacon6","37","-94","2023-04-12 14:56:51","s8"
"4417","803","beacon8","37","-86","2023-04-12 14:56:52","s8"
"4418","803","beacon7","37","-87","2023-04-12 14:56:52","s8"
"4419","803","beacon5","38","-98","2023-04-12 14:56:53","s8"
"4420","804","beacon4","37","-97","2023-04-12 14:56:56","s8"
"4421","804","beacon7","38","-87","2023-04-12 14:56:56","s8"
"4422","804","beacon5","38","-99","2023-04-12 14:56:56","s8"
"4423","804","beacon9","38","-96","2023-04-12 14:56:56","s8"
"4424","804","beacon8","39","-79","2023-04-12 14:56:56","s8"
"4425","804","beacon6","37","-91","2023-04-12 14:56:58","s8"
"4426","805","beacon4","37","-93","2023-04-12 14:57:02","s8"
"4427","805","beacon8","39","-82","2023-04-12 14:57:02","s8"
"4428","805","beacon6","37","-92","2023-04-12 14:57:02","s8"
"4429","805","beacon5","37","-91","2023-04-12 14:57:03","s8"
"4430","805","beacon7","37","-93","2023-04-12 14:57:03","s8"
"4431","806","beacon9","37","-98","2023-04-12 14:57:08","s8"
"4432","806","beacon4","37","-92","2023-04-12 14:57:08","s8"
"4433","806","beacon6","37","-99","2023-04-12 14:57:08","s8"
"4434","806","beacon8","37","-86","2023-04-12 14:57:08","s8"
"4435","806","beacon5","37","-95","2023-04-12 14:57:09","s8"
"4436","806","beacon7","37","-90","2023-04-12 14:57:09","s8"
"4437","807","beacon4","37","-94","2023-04-12 14:57:14","s8"
"4438","807","beacon5","38","-89","2023-04-12 14:57:14","s8"
"4439","807","beacon7","38","-91","2023-04-12 14:57:14","s8"
"4440","807","beacon8","39","-83","2023-04-12 14:57:14","s8"
"4441","807","beacon9","37","-98","2023-04-12 14:57:15","s8"
"4442","807","beacon6","37","-94","2023-04-12 14:57:15","s8"
"4443","808","beacon4","38","-93","2023-04-12 14:57:20","s8"
"4444","808","beacon6","37","-94","2023-04-12 14:57:20","s8"
"4445","808","beacon7","39","-82","2023-04-12 14:57:20","s8"
"4446","808","beacon8","38","-83","2023-04-12 14:57:21","s8"
"4447","808","beacon5","38","-98","2023-04-12 14:57:21","s8"
"4448","809","beacon4","37","-91","2023-04-12 14:57:26","s8"
"4449","809","beacon6","37","-97","2023-04-12 14:57:26","s8"
"4450","809","beacon7","39","-77","2023-04-12 14:57:26","s8"
"4451","809","beacon9","38","-97","2023-04-12 14:57:26","s8"
"4452","809","beacon8","38","-88","2023-04-12 14:57:27","s8"
"4453","809","beacon5","38","-98","2023-04-12 14:57:27","s8"
"4454","810","beacon6","37","-92","2023-04-12 14:57:32","s8"
"4455","810","beacon4","37","-97","2023-04-12 14:57:32","s8"
"4456","810","beacon7","38","-80","2023-04-12 14:57:32","s8"
"4457","810","beacon8","37","-83","2023-04-12 14:57:32","s8"
"4458","810","beacon5","37","-95","2023-04-12 14:57:33","s8"
"4459","811","beacon8","39","-85","2023-04-12 14:57:38","s8"
"4460","811","beacon6","37","-90","2023-04-12 14:57:38","s8"
"4461","811","beacon7","39","-84","2023-04-12 14:57:38","s8"
"4462","811","beacon5","37","-95","2023-04-12 14:57:39","s8"
"4463","811","beacon4","37","-94","2023-04-12 14:57:41","s8"
"4464","811","beacon9","37","-103","2023-04-12 14:57:41","s8"
"4465","812","beacon6","37","-93","2023-04-12 14:57:44","s8"
"4466","812","beacon4","37","-92","2023-04-12 14:57:44","s8"
"4467","812","beacon7","39","-80","2023-04-12 14:57:44","s8"
"4468","812","beacon8","37","-85","2023-04-12 14:57:44","s8"
"4469","812","beacon5","37","-93","2023-04-12 14:57:45","s8"
"4470","812","beacon9","37","-95","2023-04-12 14:57:45","s8"
"4471","813","beacon6","37","-90","2023-04-12 14:57:50","s8"
"4472","813","beacon4","37","-97","2023-04-12 14:57:50","s8"
"4473","813","beacon7","38","-93","2023-04-12 14:57:50","s8"
"4474","813","beacon5","38","-96","2023-04-12 14:57:50","s8"
"4475","813","beacon9","38","-102","2023-04-12 14:57:50","s8"
"4476","813","beacon8","37","-83","2023-04-12 14:57:50","s8"
"4477","813","beacon8","38","-85","2023-04-12 14:57:53","s8"
"4478","813","beacon5","38","-92","2023-04-12 14:57:53","s8"
"4479","813","beacon9","38","-95","2023-04-12 14:57:53","s8"
"4480","813","beacon6","37","-91","2023-04-12 14:57:53","s8"
"4481","813","beacon7","37","-98","2023-04-12 14:57:54","s8"
"4482","814","beacon8","39","-83","2023-04-12 14:57:56","s8"
"4483","814","beacon7","39","-84","2023-04-12 14:57:56","s8"
"4484","814","beacon5","37","-89","2023-04-12 14:57:57","s8"
"4485","814","beacon4","37","-94","2023-04-12 14:57:57","s8"
"4486","815","beacon9","37","-96","2023-04-12 14:58:02","s8"
"4487","815","beacon6","37","-100","2023-04-12 14:58:02","s8"
"4488","815","beacon7","39","-84","2023-04-12 14:58:02","s8"
"4489","815","beacon8","37","-86","2023-04-12 14:58:02","s8"
"4490","815","beacon5","37","-93","2023-04-12 14:58:03","s8"
"4491","815","beacon4","38","-96","2023-04-12 14:58:05","s8"
"4492","816","beacon9","37","-96","2023-04-12 14:58:08","s8"
"4493","816","beacon7","38","-83","2023-04-12 14:58:08","s8"
"4494","816","beacon4","38","-98","2023-04-12 14:58:08","s8"
"4495","816","beacon6","38","-90","2023-04-12 14:58:08","s8"
"4496","816","beacon8","37","-98","2023-04-12 14:58:09","s8"
"4497","816","beacon5","38","-93","2023-04-12 14:58:09","s8"
"4498","817","beacon8","39","-83","2023-04-12 14:58:14","s8"
"4499","817","beacon7","39","-73","2023-04-12 14:58:14","s8"
"4500","817","beacon6","38","-100","2023-04-12 14:58:15","s8"
"4501","817","beacon5","37","-97","2023-04-12 14:58:15","s8"
"4502","817","beacon4","37","-92","2023-04-12 14:58:15","s8"
"4503","817","beacon9","37","-97","2023-04-12 14:58:15","s8"
"4504","818","beacon7","39","-88","2023-04-12 14:58:20","s8"
"4505","818","beacon8","37","-86","2023-04-12 14:58:20","s8"
"4506","818","beacon5","37","-94","2023-04-12 14:58:21","s8"
"4507","818","beacon9","37","-96","2023-04-12 14:58:21","s8"
"4508","818","beacon6","37","-92","2023-04-12 14:58:21","s8"
"4509","818","beacon4","38","-98","2023-04-12 14:58:21","s8"
"4510","819","beacon6","37","-94","2023-04-12 14:58:26","s8"
"4511","819","beacon4","38","-100","2023-04-12 14:58:26","s8"
"4512","819","beacon9","38","-96","2023-04-12 14:58:26","s8"
"4513","819","beacon5","38","-90","2023-04-12 14:58:26","s8"
"4514","819","beacon8","37","-95","2023-04-12 14:58:26","s8"
"4515","819","beacon7","39","-87","2023-04-12 14:58:26","s8"
"4516","820","beacon8","39","-89","2023-04-12 14:58:32","s8"
"4517","820","beacon6","37","-90","2023-04-12 14:58:32","s8"
"4518","820","beacon4","38","-93","2023-04-12 14:58:32","s8"
"4519","820","beacon7","39","-81","2023-04-12 14:58:32","s8"
"4520","820","beacon5","37","-90","2023-04-12 14:58:33","s8"
"4521","820","beacon9","38","-98","2023-04-12 14:58:35","s8"
"4522","821","beacon5","37","-87","2023-04-12 14:59:00","s9"
"4523","821","beacon9","37","-90","2023-04-12 14:59:00","s9"
"4524","821","beacon8","38","-95","2023-04-12 14:59:00","s9"
"4525","821","beacon7","38","-95","2023-04-12 14:59:00","s9"
"4526","821","beacon6","37","-90","2023-04-12 14:59:01","s9"
"4527","821","beacon4","38","-99","2023-04-12 14:59:02","s9"
"4528","822","beacon5","37","-91","2023-04-12 14:59:06","s9"
"4529","822","beacon8","38","-87","2023-04-12 14:59:06","s9"
"4530","822","beacon9","37","-94","2023-04-12 14:59:06","s9"
"4531","822","beacon6","37","-94","2023-04-12 14:59:06","s9"
"4532","822","beacon7","37","-95","2023-04-12 14:59:07","s9"
"4533","822","beacon4","38","-96","2023-04-12 14:59:08","s9"
"4534","823","beacon5","37","-92","2023-04-12 14:59:12","s9"
"4535","823","beacon9","37","-89","2023-04-12 14:59:12","s9"
"4536","823","beacon6","37","-94","2023-04-12 14:59:12","s9"
"4537","823","beacon7","38","-95","2023-04-12 14:59:12","s9"
"4538","823","beacon4","38","-103","2023-04-12 14:59:13","s9"
"4539","823","beacon8","38","-85","2023-04-12 14:59:14","s9"
"4540","824","beacon7","37","-86","2023-04-12 14:59:18","s9"
"4541","824","beacon5","37","-88","2023-04-12 14:59:18","s9"
"4542","824","beacon9","37","-94","2023-04-12 14:59:18","s9"
"4543","824","beacon4","37","-97","2023-04-12 14:59:18","s9"
"4544","824","beacon6","37","-98","2023-04-12 14:59:18","s9"
"4545","824","beacon8","37","-86","2023-04-12 14:59:19","s9"
"4546","825","beacon5","37","-81","2023-04-12 14:59:24","s9"
"4547","825","beacon7","37","-94","2023-04-12 14:59:24","s9"
"4548","825","beacon8","38","-82","2023-04-12 14:59:24","s9"
"4549","825","beacon9","37","-97","2023-04-12 14:59:24","s9"
"4550","825","beacon6","37","-96","2023-04-12 14:59:25","s9"
"4551","826","beacon5","37","-90","2023-04-12 14:59:30","s9"
"4552","826","beacon9","37","-86","2023-04-12 14:59:30","s9"
"4553","826","beacon8","39","-85","2023-04-12 14:59:30","s9"
"4554","826","beacon6","37","-97","2023-04-12 14:59:31","s9"
"4555","826","beacon7","38","-98","2023-04-12 14:59:32","s9"
"4556","827","beacon9","37","-95","2023-04-12 14:59:36","s9"
"4557","827","beacon7","37","-99","2023-04-12 14:59:36","s9"
"4558","827","beacon5","37","-100","2023-04-12 14:59:36","s9"
"4559","827","beacon6","37","-92","2023-04-12 14:59:36","s9"
"4560","827","beacon8","39","-88","2023-04-12 14:59:37","s9"
"4561","827","beacon4","37","-100","2023-04-12 14:59:39","s9"
"4562","828","beacon4","37","-93","2023-04-12 14:59:42","s9"
"4563","828","beacon8","38","-90","2023-04-12 14:59:42","s9"
"4564","828","beacon5","38","-87","2023-04-12 14:59:42","s9"
"4565","828","beacon9","38","-87","2023-04-12 14:59:42","s9"
"4566","828","beacon6","38","-97","2023-04-12 14:59:43","s9"
"4567","828","beacon7","37","-88","2023-04-12 14:59:43","s9"
"4568","829","beacon9","37","-91","2023-04-12 14:59:48","s9"
"4569","829","beacon5","38","-89","2023-04-12 14:59:48","s9"
"4570","829","beacon8","39","-87","2023-04-12 14:59:49","s9"
"4571","829","beacon6","38","-103","2023-04-12 14:59:49","s9"
"4572","829","beacon7","37","-90","2023-04-12 14:59:49","s9"
"4573","829","beacon4","37","-100","2023-04-12 14:59:49","s9"
"4574","830","beacon5","37","-96","2023-04-12 14:59:54","s9"
"4575","830","beacon7","37","-86","2023-04-12 14:59:54","s9"
"4576","830","beacon9","37","-96","2023-04-12 14:59:54","s9"
"4577","830","beacon8","39","-84","2023-04-12 14:59:54","s9"
"4578","830","beacon6","38","-97","2023-04-12 14:59:55","s9"
"4579","831","beacon4","37","-96","2023-04-12 15:00:00","s9"
"4580","831","beacon5","37","-88","2023-04-12 15:00:00","s9"
"4581","831","beacon9","37","-95","2023-04-12 15:00:00","s9"
"4582","831","beacon7","37","-96","2023-04-12 15:00:00","s9"
"4583","831","beacon6","37","-94","2023-04-12 15:00:01","s9"
"4584","831","beacon8","39","-82","2023-04-12 15:00:01","s9"
"4585","832","beacon5","38","-83","2023-04-12 15:00:06","s9"
"4586","832","beacon9","37","-91","2023-04-12 15:00:06","s9"
"4587","832","beacon7","38","-90","2023-04-12 15:00:06","s9"
"4588","832","beacon8","37","-88","2023-04-12 15:00:07","s9"
"4589","832","beacon6","38","-97","2023-04-12 15:00:07","s9"
"4590","832","beacon4","37","-97","2023-04-12 15:00:07","s9"
"4591","833","beacon7","37","-91","2023-04-12 15:00:12","s9"
"4592","833","beacon5","37","-90","2023-04-12 15:00:12","s9"
"4593","833","beacon6","37","-95","2023-04-12 15:00:12","s9"
"4594","833","beacon8","37","-91","2023-04-12 15:00:13","s9"
"4595","833","beacon9","38","-91","2023-04-12 15:00:13","s9"
"4596","833","beacon4","38","-98","2023-04-12 15:00:16","s9"
"4597","834","beacon8","38","-86","2023-04-12 15:00:18","s9"
"4598","834","beacon7","38","-97","2023-04-12 15:00:18","s9"
"4599","834","beacon5","38","-84","2023-04-12 15:00:18","s9"
"4600","834","beacon6","37","-94","2023-04-12 15:00:19","s9"
"4601","834","beacon9","38","-91","2023-04-12 15:00:19","s9"
"4602","834","beacon8","37","-95","2023-04-12 15:00:19","s9"
"4603","834","beacon5","37","-95","2023-04-12 15:00:19","s9"
"4604","834","beacon7","37","-91","2023-04-12 15:00:19","s9"
"4605","834","beacon9","37","-100","2023-04-12 15:00:20","s9"
"4606","834","beacon6","38","-97","2023-04-12 15:00:20","s9"
"4607","835","beacon5","37","-82","2023-04-12 15:00:24","s9"
"4608","835","beacon8","39","-83","2023-04-12 15:00:24","s9"
"4609","835","beacon9","37","-97","2023-04-12 15:00:24","s9"
"4610","835","beacon6","37","-96","2023-04-12 15:00:24","s9"
"4611","835","beacon7","37","-90","2023-04-12 15:00:25","s9"
"4612","836","beacon5","37","-86","2023-04-12 15:00:30","s9"
"4613","836","beacon9","37","-93","2023-04-12 15:00:30","s9"
"4614","836","beacon7","37","-93","2023-04-12 15:00:30","s9"
"4615","836","beacon6","37","-95","2023-04-12 15:00:31","s9"
"4616","836","beacon4","38","-98","2023-04-12 15:00:31","s9"
"4617","836","beacon8","37","-89","2023-04-12 15:00:31","s9"
"4618","837","beacon5","37","-88","2023-04-12 15:00:36","s9"
"4619","837","beacon9","37","-90","2023-04-12 15:00:36","s9"
"4620","837","beacon7","37","-91","2023-04-12 15:00:36","s9"
"4621","837","beacon6","37","-98","2023-04-12 15:00:36","s9"
"4622","837","beacon4","38","-94","2023-04-12 15:00:36","s9"
"4623","837","beacon8","37","-82","2023-04-12 15:00:37","s9"
"4624","838","beacon9","37","-90","2023-04-12 15:00:42","s9"
"4625","838","beacon5","38","-87","2023-04-12 15:00:42","s9"
"4626","838","beacon6","37","-95","2023-04-12 15:00:42","s9"
"4627","838","beacon8","37","-87","2023-04-12 15:00:43","s9"
"4628","838","beacon7","37","-94","2023-04-12 15:00:43","s9"
"4629","838","beacon4","38","-99","2023-04-12 15:00:44","s9"
"4630","839","beacon9","37","-96","2023-04-12 15:00:48","s9"
"4631","839","beacon5","38","-95","2023-04-12 15:00:48","s9"
"4632","839","beacon7","38","-94","2023-04-12 15:00:48","s9"
"4633","839","beacon6","37","-95","2023-04-12 15:00:49","s9"
"4634","839","beacon8","37","-81","2023-04-12 15:00:49","s9"
"4635","839","beacon4","38","-97","2023-04-12 15:00:52","s9"
"4636","840","beacon5","37","-93","2023-04-12 15:00:54","s9"
"4637","840","beacon9","37","-89","2023-04-12 15:00:54","s9"
"4638","840","beacon7","37","-92","2023-04-12 15:00:54","s9"
"4639","840","beacon8","38","-89","2023-04-12 15:00:54","s9"
"4640","840","beacon6","37","-91","2023-04-12 15:00:54","s9"
"4641","841","beacon5","39","-89","2023-04-12 15:01:22","s10"
"4642","841","beacon7","37","-89","2023-04-12 15:01:22","s10"
"4643","841","beacon9","37","-90","2023-04-12 15:01:23","s10"
"4644","841","beacon8","39","-80","2023-04-12 15:01:23","s10"
"4645","841","beacon6","37","-100","2023-04-12 15:01:23","s10"
"4646","841","beacon4","38","-93","2023-04-12 15:01:23","s10"
"4647","842","beacon8","37","-88","2023-04-12 15:01:28","s10"
"4648","842","beacon7","37","-91","2023-04-12 15:01:28","s10"
"4649","842","beacon5","37","-93","2023-04-12 15:01:28","s10"
"4650","842","beacon4","37","-99","2023-04-12 15:01:28","s10"
"4651","842","beacon9","37","-85","2023-04-12 15:01:28","s10"
"4652","842","beacon6","37","-90","2023-04-12 15:01:29","s10"
"4653","843","beacon8","37","-84","2023-04-12 15:01:34","s10"
"4654","843","beacon6","38","-86","2023-04-12 15:01:34","s10"
"4655","843","beacon7","37","-97","2023-04-12 15:01:34","s10"
"4656","843","beacon5","37","-95","2023-04-12 15:01:34","s10"
"4657","843","beacon9","37","-94","2023-04-12 15:01:35","s10"
"4658","843","beacon4","37","-100","2023-04-12 15:01:35","s10"
"4659","844","beacon7","37","-89","2023-04-12 15:01:40","s10"
"4660","844","beacon5","37","-92","2023-04-12 15:01:41","s10"
"4661","844","beacon4","37","-90","2023-04-12 15:01:41","s10"
"4662","844","beacon8","38","-85","2023-04-12 15:01:41","s10"
"4663","844","beacon6","37","-85","2023-04-12 15:01:41","s10"
"4664","844","beacon9","38","-85","2023-04-12 15:01:41","s10"
"4665","844","beacon7","38","-91","2023-04-12 15:01:43","s10"
"4666","844","beacon9","38","-86","2023-04-12 15:01:43","s10"
"4667","844","beacon4","38","-95","2023-04-12 15:01:43","s10"
"4668","844","beacon6","38","-89","2023-04-12 15:01:43","s10"
"4669","844","beacon5","39","-82","2023-04-12 15:01:43","s10"
"4670","844","beacon8","38","-82","2023-04-12 15:01:43","s10"
"4671","845","beacon8","37","-88","2023-04-12 15:01:46","s10"
"4672","845","beacon7","37","-89","2023-04-12 15:01:46","s10"
